date,stock_code,stock_name,industry,open,close,high,low,volume
2025-01-23,QQQ,NASDAQ ETF,ETF,239.18,246.15,247.27,237.27,5999621
2025-01-24,QQQ,NASDAQ ETF,ETF,246.15,248.21,249.86,245.52,4319463
2025-01-27,QQQ,NASDAQ ETF,ETF,248.21,244.22,255.09,243.67,4887726
2025-01-28,QQQ,NASDAQ ETF,ETF,244.22,239.99,251.4,237.05,5356543
2025-01-29,QQQ,NASDAQ ETF,ETF,239.99,247.17,249.88,236.74,7667300
2025-01-30,QQQ,NASDAQ ETF,ETF,247.17,243.03,247.71,236.0,7231044
2025-01-31,QQQ,NASDAQ ETF,ETF,243.03,241.87,245.11,240.01,1331045
2025-02-03,QQQ,NASDAQ ETF,ETF,241.87,237.7,242.83,234.97,2255461
2025-02-04,QQQ,NASDAQ ETF,ETF,237.7,232.07,239.79,225.57,6533331
2025-02-05,QQQ,NASDAQ ETF,ETF,232.07,232.05,237.25,229.47,4354849
2025-02-06,QQQ,NASDAQ ETF,ETF,232.05,226.69,233.46,221.64,7751736
2025-02-07,QQQ,NASDAQ ETF,ETF,226.69,227.67,233.53,220.38,5374565
2025-02-10,QQQ,NASDAQ ETF,ETF,227.67,220.59,233.69,214.11,1234389
2025-02-11,QQQ,NASDAQ ETF,ETF,220.59,217.51,222.34,211.65,5665531
2025-02-12,QQQ,NASDAQ ETF,ETF,217.51,218.91,219.57,211.95,6568511
2025-02-13,QQQ,NASDAQ ETF,ETF,218.91,215.9,221.45,214.94,1331312
2025-02-14,QQQ,NASDAQ ETF,ETF,215.9,211.23,219.48,206.57,3148700
2025-02-17,QQQ,NASDAQ ETF,ETF,211.23,206.98,217.32,202.07,3387442
2025-02-18,QQQ,NASDAQ ETF,ETF,206.98,200.15,210.06,200.11,2508686
2025-02-19,QQQ,NASDAQ ETF,ETF,200.15,195.17,201.34,194.09,3980117
2025-02-20,QQQ,NASDAQ ETF,ETF,195.17,186.34,197.41,184.25,8928748
2025-02-21,QQQ,NASDAQ ETF,ETF,186.34,190.55,190.97,181.82,9403043
2025-02-24,QQQ,NASDAQ ETF,ETF,190.55,191.78,197.3,187.97,6587323
2025-02-25,QQQ,NASDAQ ETF,ETF,191.78,193.7,196.67,188.05,6578761
2025-02-26,QQQ,NASDAQ ETF,ETF,193.7,193.32,198.36,189.88,1351723
2025-02-27,QQQ,NASDAQ ETF,ETF,193.32,195.83,198.22,189.04,5747673
2025-02-28,QQQ,NASDAQ ETF,ETF,195.83,196.89,197.83,190.62,9775207
2025-03-03,QQQ,NASDAQ ETF,ETF,196.89,201.41,204.69,193.95,6130795
2025-03-04,QQQ,NASDAQ ETF,ETF,201.41,198.72,205.59,195.52,9145853
2025-03-05,QQQ,NASDAQ ETF,ETF,198.72,198.01,198.87,192.43,6511044
2025-03-06,QQQ,NASDAQ ETF,ETF,198.01,197.13,200.93,192.56,1081245
2025-03-07,QQQ,NASDAQ ETF,ETF,197.13,195.23,200.68,192.89,3463789
2025-03-10,QQQ,NASDAQ ETF,ETF,195.23,188.38,199.24,183.66,7037068
2025-03-11,QQQ,NASDAQ ETF,ETF,188.38,186.96,188.47,182.63,4510009
2025-03-12,QQQ,NASDAQ ETF,ETF,186.96,188.94,190.61,183.75,7742179
2025-03-13,QQQ,NASDAQ ETF,ETF,188.94,187.68,194.53,183.08,1472002
2025-03-14,QQQ,NASDAQ ETF,ETF,187.68,188.27,189.41,184.23,3773314
2025-03-17,QQQ,NASDAQ ETF,ETF,188.27,192.67,195.24,188.11,5459038
2025-03-18,QQQ,NASDAQ ETF,ETF,192.67,195.15,195.26,192.65,8905704
2025-03-19,QQQ,NASDAQ ETF,ETF,195.15,197.35,197.39,194.14,1016617
2025-03-20,QQQ,NASDAQ ETF,ETF,197.35,198.86,202.08,192.96,7489658
2025-03-21,QQQ,NASDAQ ETF,ETF,198.86,192.62,199.25,189.12,8940811
2025-03-24,QQQ,NASDAQ ETF,ETF,192.62,201.89,204.41,191.98,9004413
2025-03-25,QQQ,NASDAQ ETF,ETF,201.89,204.33,206.87,198.24,2707645
2025-03-26,QQQ,NASDAQ ETF,ETF,204.33,211.41,217.7,203.01,4890004
2025-03-27,QQQ,NASDAQ ETF,ETF,211.41,211.1,215.29,207.59,5530772
2025-03-28,QQQ,NASDAQ ETF,ETF,211.1,207.06,214.99,203.57,6947591
2025-03-31,QQQ,NASDAQ ETF,ETF,207.06,206.1,212.06,202.84,1551147
2025-04-01,QQQ,NASDAQ ETF,ETF,206.1,210.02,212.8,205.83,5748417
2025-04-02,QQQ,NASDAQ ETF,ETF,210.02,211.93,218.13,209.45,4391739
2025-04-03,QQQ,NASDAQ ETF,ETF,211.93,206.41,214.54,200.64,6498537
2025-04-04,QQQ,NASDAQ ETF,ETF,206.41,204.83,207.53,200.9,2492678
2025-04-07,QQQ,NASDAQ ETF,ETF,204.83,204.13,206.05,203.53,8360966
2025-04-08,QQQ,NASDAQ ETF,ETF,204.13,209.5,213.38,199.01,4314119
2025-04-09,QQQ,NASDAQ ETF,ETF,209.5,205.07,211.8,200.75,9396649
2025-04-10,QQQ,NASDAQ ETF,ETF,205.07,207.11,207.6,202.03,4042439
2025-04-11,QQQ,NASDAQ ETF,ETF,207.11,197.46,211.57,193.49,8356367
2025-04-14,QQQ,NASDAQ ETF,ETF,197.46,199.13,204.99,194.4,3809140
2025-04-15,QQQ,NASDAQ ETF,ETF,199.13,199.84,199.91,194.19,1711621
2025-04-16,QQQ,NASDAQ ETF,ETF,199.84,206.78,208.37,195.51,7455434
2025-04-17,QQQ,NASDAQ ETF,ETF,206.78,208.58,210.53,205.26,2530161
2025-04-18,QQQ,NASDAQ ETF,ETF,208.58,213.24,218.25,205.62,1007851
2025-04-21,QQQ,NASDAQ ETF,ETF,213.24,211.73,215.07,207.36,3663685
2025-04-22,QQQ,NASDAQ ETF,ETF,211.73,208.97,215.03,208.49,4943099
2025-04-23,QQQ,NASDAQ ETF,ETF,208.97,208.22,214.61,203.52,4736630
2025-04-24,QQQ,NASDAQ ETF,ETF,208.22,206.25,212.61,201.67,2193531
2025-04-25,QQQ,NASDAQ ETF,ETF,206.25,207.97,209.65,203.05,1368482
2025-04-28,QQQ,NASDAQ ETF,ETF,207.97,205.63,208.31,204.81,4078969
2025-04-29,QQQ,NASDAQ ETF,ETF,205.63,203.46,211.54,199.93,3807285
2025-04-30,QQQ,NASDAQ ETF,ETF,203.46,198.19,207.18,196.16,8598656
2025-05-01,QQQ,NASDAQ ETF,ETF,198.19,200.4,205.02,193.24,4858002
2025-05-02,QQQ,NASDAQ ETF,ETF,200.4,197.77,201.07,195.49,5209466
2025-05-05,QQQ,NASDAQ ETF,ETF,197.77,194.57,203.28,193.12,9741692
2025-05-06,QQQ,NASDAQ ETF,ETF,194.57,197.73,203.07,192.41,6166409
2025-05-07,QQQ,NASDAQ ETF,ETF,197.73,197.04,202.15,194.03,6471316
2025-05-08,QQQ,NASDAQ ETF,ETF,197.04,195.6,201.56,192.58,8784500
2025-05-09,QQQ,NASDAQ ETF,ETF,195.6,197.97,203.03,192.4,2004885
2025-05-12,QQQ,NASDAQ ETF,ETF,197.97,199.43,199.56,193.88,7385622
2025-05-13,QQQ,NASDAQ ETF,ETF,199.43,194.29,204.28,190.81,8901301
2025-05-14,QQQ,NASDAQ ETF,ETF,194.29,194.97,198.35,190.63,6830555
2025-05-15,QQQ,NASDAQ ETF,ETF,194.97,194.57,198.94,189.86,3020835
2025-05-16,QQQ,NASDAQ ETF,ETF,194.57,190.45,196.97,186.36,4964479
2025-05-19,QQQ,NASDAQ ETF,ETF,190.45,186.92,192.54,181.98,7806359
2025-05-20,QQQ,NASDAQ ETF,ETF,186.92,180.3,189.95,179.35,4776587
2025-05-21,QQQ,NASDAQ ETF,ETF,180.3,183.19,188.32,178.49,5293674
2025-05-22,QQQ,NASDAQ ETF,ETF,183.19,182.72,184.68,181.34,5495894
2025-05-23,QQQ,NASDAQ ETF,ETF,182.72,180.66,188.12,178.75,3418109
2025-05-26,QQQ,NASDAQ ETF,ETF,180.66,177.63,184.52,173.38,4369837
2025-05-27,QQQ,NASDAQ ETF,ETF,177.63,174.54,181.86,171.34,5693948
2025-05-28,QQQ,NASDAQ ETF,ETF,174.54,177.44,181.28,173.63,7086257
2025-05-29,QQQ,NASDAQ ETF,ETF,177.44,177.35,180.96,175.57,7379065
2025-05-30,QQQ,NASDAQ ETF,ETF,177.35,168.96,179.17,166.69,4832884
2025-06-02,QQQ,NASDAQ ETF,ETF,168.96,171.45,173.1,166.11,5050283
2025-06-03,QQQ,NASDAQ ETF,ETF,171.45,164.37,175.09,160.25,2972410
2025-06-04,QQQ,NASDAQ ETF,ETF,164.37,162.9,166.53,158.88,8247203
2025-06-05,QQQ,NASDAQ ETF,ETF,162.9,163.67,167.53,161.66,6733205
2025-06-06,QQQ,NASDAQ ETF,ETF,163.67,166.62,171.23,160.61,3544327
2025-06-09,QQQ,NASDAQ ETF,ETF,166.62,168.36,168.97,165.41,7137107
2025-06-10,QQQ,NASDAQ ETF,ETF,168.36,167.75,171.13,164.42,4476091
2025-06-11,QQQ,NASDAQ ETF,ETF,167.75,170.29,170.35,167.58,7074582
2025-06-12,QQQ,NASDAQ ETF,ETF,170.29,173.14,177.04,165.65,8044346
2025-06-13,QQQ,NASDAQ ETF,ETF,173.14,170.36,176.53,167.48,8464284
2025-06-16,QQQ,NASDAQ ETF,ETF,170.36,168.11,175.12,163.21,6364232
2025-06-17,QQQ,NASDAQ ETF,ETF,168.11,171.52,175.99,167.09,4272895
2025-06-18,QQQ,NASDAQ ETF,ETF,171.52,174.04,174.34,171.16,5329654
2025-06-19,QQQ,NASDAQ ETF,ETF,174.04,171.37,177.15,170.05,7734968
2025-06-20,QQQ,NASDAQ ETF,ETF,171.37,170.23,171.88,167.55,7443719
2025-06-23,QQQ,NASDAQ ETF,ETF,170.23,168.69,172.81,166.1,9759165
2025-06-24,QQQ,NASDAQ ETF,ETF,168.69,175.52,178.21,166.29,9016926
2025-06-25,QQQ,NASDAQ ETF,ETF,175.52,169.78,175.79,168.05,4362878
2025-06-26,QQQ,NASDAQ ETF,ETF,169.78,174.77,175.4,168.86,8084500
2025-06-27,QQQ,NASDAQ ETF,ETF,174.77,170.93,178.62,165.85,4035302
2025-06-30,QQQ,NASDAQ ETF,ETF,170.93,176.18,178.84,167.39,6630944
2025-07-01,QQQ,NASDAQ ETF,ETF,176.18,177.48,178.9,174.81,8106901
2025-07-02,QQQ,NASDAQ ETF,ETF,177.48,174.65,181.59,173.6,3234194
2025-07-03,QQQ,NASDAQ ETF,ETF,174.65,170.16,179.27,168.54,1932930
2025-07-04,QQQ,NASDAQ ETF,ETF,170.16,172.31,177.38,166.17,3341716
2025-07-07,QQQ,NASDAQ ETF,ETF,172.31,169.35,176.07,164.33,6146633
2025-07-08,QQQ,NASDAQ ETF,ETF,169.35,177.06,179.23,166.03,1065379
2025-07-09,QQQ,NASDAQ ETF,ETF,177.06,177.06,180.71,174.33,9451962
2025-07-10,QQQ,NASDAQ ETF,ETF,177.06,173.12,181.33,169.17,3880489
2025-07-11,QQQ,NASDAQ ETF,ETF,173.12,175.95,177.75,172.24,3464225
2025-07-14,QQQ,NASDAQ ETF,ETF,175.95,178.79,182.25,175.73,9963096
2025-07-15,QQQ,NASDAQ ETF,ETF,178.79,174.61,179.2,170.61,4590086
2025-07-16,QQQ,NASDAQ ETF,ETF,174.61,174.62,175.98,173.26,7416260
2025-07-17,QQQ,NASDAQ ETF,ETF,174.62,178.24,180.18,169.47,4992808
2025-07-18,QQQ,NASDAQ ETF,ETF,178.24,177.61,182.75,177.02,2660308
2025-07-21,QQQ,NASDAQ ETF,ETF,177.61,170.1,179.66,166.62,4329714
2025-07-22,QQQ,NASDAQ ETF,ETF,170.1,163.91,173.93,163.04,9007503
2025-07-23,QQQ,NASDAQ ETF,ETF,163.91,162.61,164.87,160.47,3334941
2025-07-24,QQQ,NASDAQ ETF,ETF,162.61,165.17,166.53,158.32,8481032
2025-07-25,QQQ,NASDAQ ETF,ETF,165.17,163.57,167.37,160.04,4216766
2025-07-28,QQQ,NASDAQ ETF,ETF,163.57,164.4,166.59,161.48,3027407
2025-07-29,QQQ,NASDAQ ETF,ETF,164.4,163.36,167.45,159.88,5894148
2025-07-30,QQQ,NASDAQ ETF,ETF,163.36,161.37,163.52,160.17,3743106
2025-07-31,QQQ,NASDAQ ETF,ETF,161.37,161.74,165.09,158.44,6509810
2025-08-01,QQQ,NASDAQ ETF,ETF,161.74,161.47,165.48,158.06,2633501
2025-08-04,QQQ,NASDAQ ETF,ETF,161.47,162.05,166.74,159.58,5939185
2025-08-05,QQQ,NASDAQ ETF,ETF,162.05,167.0,172.0,159.76,3496825
2025-08-06,QQQ,NASDAQ ETF,ETF,167.0,169.44,170.44,165.82,1330756
2025-08-07,QQQ,NASDAQ ETF,ETF,169.44,172.83,174.92,166.71,6551821
2025-08-08,QQQ,NASDAQ ETF,ETF,172.83,173.51,176.22,169.76,9062571
2025-08-11,QQQ,NASDAQ ETF,ETF,173.51,172.83,177.48,172.37,5519616
2025-08-12,QQQ,NASDAQ ETF,ETF,172.83,171.79,176.68,167.77,3099531
2025-08-13,QQQ,NASDAQ ETF,ETF,171.79,168.89,176.85,164.86,6109564
2025-08-14,QQQ,NASDAQ ETF,ETF,168.89,174.89,176.33,168.08,6506858
2025-08-15,QQQ,NASDAQ ETF,ETF,174.89,178.11,179.99,171.11,9528427
2025-08-18,QQQ,NASDAQ ETF,ETF,178.11,181.28,182.78,173.85,5927153
2025-08-19,QQQ,NASDAQ ETF,ETF,181.28,180.66,184.94,176.92,7867232
2025-08-20,QQQ,NASDAQ ETF,ETF,180.66,181.89,184.77,176.29,3635113
2025-08-21,QQQ,NASDAQ ETF,ETF,181.89,182.55,187.2,178.68,3068140
2025-08-22,QQQ,NASDAQ ETF,ETF,182.55,175.44,186.08,170.45,2519613
2025-08-25,QQQ,NASDAQ ETF,ETF,175.44,176.12,181.37,175.22,4240899
2025-08-26,QQQ,NASDAQ ETF,ETF,176.12,174.84,178.32,172.45,4352617
2025-08-27,QQQ,NASDAQ ETF,ETF,174.84,170.15,174.97,168.94,4886171
2025-08-28,QQQ,NASDAQ ETF,ETF,170.15,176.46,181.44,166.41,1546332
2025-08-29,QQQ,NASDAQ ETF,ETF,176.46,175.06,179.29,172.56,6646956
2025-09-01,QQQ,NASDAQ ETF,ETF,175.06,170.79,179.11,170.76,3960316
2025-09-02,QQQ,NASDAQ ETF,ETF,170.79,173.7,174.05,168.08,4161353
2025-09-03,QQQ,NASDAQ ETF,ETF,173.7,165.48,175.06,164.75,2754518
2025-09-04,QQQ,NASDAQ ETF,ETF,165.48,165.86,169.39,161.23,8295569
2025-09-05,QQQ,NASDAQ ETF,ETF,165.86,165.56,170.14,164.0,2911057
2025-09-08,QQQ,NASDAQ ETF,ETF,165.56,168.82,171.41,162.25,3671954
2025-09-09,QQQ,NASDAQ ETF,ETF,168.82,172.68,177.86,166.3,2333653
2025-09-10,QQQ,NASDAQ ETF,ETF,172.68,172.78,175.12,171.82,6343231
2025-09-11,QQQ,NASDAQ ETF,ETF,172.78,173.5,174.2,168.49,7225906
2025-09-12,QQQ,NASDAQ ETF,ETF,173.5,172.94,177.33,168.24,3017117
2025-09-15,QQQ,NASDAQ ETF,ETF,172.94,164.75,174.33,160.88,5731562
2025-09-16,QQQ,NASDAQ ETF,ETF,164.75,160.65,167.02,158.49,7470981
2025-09-17,QQQ,NASDAQ ETF,ETF,160.65,164.85,167.97,158.96,3045757
2025-09-18,QQQ,NASDAQ ETF,ETF,164.85,160.35,168.3,159.9,4729316
2025-09-19,QQQ,NASDAQ ETF,ETF,160.35,158.85,163.33,155.07,7286764
2025-09-22,QQQ,NASDAQ ETF,ETF,158.85,159.15,162.65,155.38,2737822
2025-09-23,QQQ,NASDAQ ETF,ETF,159.15,154.35,161.32,151.11,3729635
2025-09-24,QQQ,NASDAQ ETF,ETF,154.35,157.83,161.75,151.23,8800681
2025-09-25,QQQ,NASDAQ ETF,ETF,157.83,155.39,160.72,155.03,6498670
2025-09-26,QQQ,NASDAQ ETF,ETF,155.39,155.83,156.57,154.06,6396918
2025-09-29,QQQ,NASDAQ ETF,ETF,155.83,164.24,166.25,153.05,4933729
2025-09-30,QQQ,NASDAQ ETF,ETF,164.24,163.0,167.31,160.78,5700043
2025-10-01,QQQ,NASDAQ ETF,ETF,163.0,163.33,167.0,161.9,4067088
2025-10-02,QQQ,NASDAQ ETF,ETF,163.33,165.14,168.43,162.44,3735481
2025-10-03,QQQ,NASDAQ ETF,ETF,165.14,166.0,168.5,160.4,8213175
2025-10-06,QQQ,NASDAQ ETF,ETF,166.0,156.49,167.56,156.2,1552559
2025-10-07,QQQ,NASDAQ ETF,ETF,156.49,157.96,161.35,156.05,3238461
2025-10-08,QQQ,NASDAQ ETF,ETF,157.96,160.52,161.97,154.12,7274007
2025-10-09,QQQ,NASDAQ ETF,ETF,160.52,159.75,165.16,156.68,4634213
2025-10-10,QQQ,NASDAQ ETF,ETF,159.75,160.17,164.33,155.84,5535230
2025-10-13,QQQ,NASDAQ ETF,ETF,160.17,156.56,162.34,154.7,1520156
2025-10-14,QQQ,NASDAQ ETF,ETF,156.56,156.15,157.92,155.94,5804026
2025-10-15,QQQ,NASDAQ ETF,ETF,156.15,158.35,161.22,152.85,9992513
2025-10-16,QQQ,NASDAQ ETF,ETF,158.35,155.96,159.23,152.73,2081788
2025-10-17,QQQ,NASDAQ ETF,ETF,155.96,155.47,156.77,154.1,1396501
2025-10-20,QQQ,NASDAQ ETF,ETF,155.47,149.6,157.91,149.01,3150653
2025-10-21,QQQ,NASDAQ ETF,ETF,149.6,151.28,153.68,147.31,6208939
2025-10-22,QQQ,NASDAQ ETF,ETF,151.28,147.93,154.61,145.87,7430594
2025-10-23,QQQ,NASDAQ ETF,ETF,147.93,147.49,150.71,145.12,6375977
2025-10-24,QQQ,NASDAQ ETF,ETF,147.49,147.7,148.46,143.45,9162593
2025-10-27,QQQ,NASDAQ ETF,ETF,147.7,147.37,151.68,145.41,9201559
2025-10-28,QQQ,NASDAQ ETF,ETF,147.37,142.39,150.08,139.88,4721040
2025-10-29,QQQ,NASDAQ ETF,ETF,142.39,142.64,146.02,140.48,4483649
2025-10-30,QQQ,NASDAQ ETF,ETF,142.64,138.9,145.26,136.94,9520562
2025-10-31,QQQ,NASDAQ ETF,ETF,138.9,139.4,139.57,135.33,3356768
2025-11-03,QQQ,NASDAQ ETF,ETF,139.4,141.33,142.74,136.44,9140035
2025-11-04,QQQ,NASDAQ ETF,ETF,141.33,143.43,144.84,140.76,3959672
2025-11-05,QQQ,NASDAQ ETF,ETF,143.43,148.51,149.29,142.22,2195716
2025-11-06,QQQ,NASDAQ ETF,ETF,148.51,149.13,150.61,146.04,8931762
2025-11-07,QQQ,NASDAQ ETF,ETF,149.13,151.89,152.32,145.15,5598602
2025-11-10,QQQ,NASDAQ ETF,ETF,151.89,149.28,154.56,146.19,9391216
2025-11-11,QQQ,NASDAQ ETF,ETF,149.28,154.29,154.85,149.02,2918347
2025-11-12,QQQ,NASDAQ ETF,ETF,154.29,156.31,157.74,152.18,8795705
2025-11-13,QQQ,NASDAQ ETF,ETF,156.31,156.24,156.92,155.06,4814747
2025-11-14,QQQ,NASDAQ ETF,ETF,156.24,155.36,158.94,153.84,3095379
2025-11-17,QQQ,NASDAQ ETF,ETF,155.36,151.88,155.94,147.91,1006321
2025-11-18,QQQ,NASDAQ ETF,ETF,151.88,151.84,154.24,149.81,9971012
2025-11-19,QQQ,NASDAQ ETF,ETF,151.84,157.24,159.19,147.71,8822440
2025-11-20,QQQ,NASDAQ ETF,ETF,157.24,159.1,163.83,154.35,6396188
2025-11-21,QQQ,NASDAQ ETF,ETF,159.1,158.95,160.3,155.62,2463751
2025-11-24,QQQ,NASDAQ ETF,ETF,158.95,163.46,167.47,155.2,9926608
2025-11-25,QQQ,NASDAQ ETF,ETF,163.46,165.33,166.7,160.0,3872831
2025-11-26,QQQ,NASDAQ ETF,ETF,165.33,166.93,167.28,162.35,6584493
2025-11-27,QQQ,NASDAQ ETF,ETF,166.93,173.18,173.99,161.98,4391633
2025-11-28,QQQ,NASDAQ ETF,ETF,173.18,170.15,175.7,166.47,2706148
2025-12-01,QQQ,NASDAQ ETF,ETF,170.15,167.94,172.09,166.36,9859361
2025-12-02,QQQ,NASDAQ ETF,ETF,167.94,163.34,171.45,159.76,7283637
2025-12-03,QQQ,NASDAQ ETF,ETF,163.34,156.97,163.56,152.88,6081649
2025-12-04,QQQ,NASDAQ ETF,ETF,156.97,158.71,160.96,154.98,1755756
2025-12-05,QQQ,NASDAQ ETF,ETF,158.71,164.86,168.51,156.3,2323346
2025-12-08,QQQ,NASDAQ ETF,ETF,164.86,168.17,172.0,161.38,8591156
2025-12-09,QQQ,NASDAQ ETF,ETF,168.17,171.92,176.24,164.64,1404659
2025-12-10,QQQ,NASDAQ ETF,ETF,171.92,168.32,174.4,166.04,5044406
2025-12-11,QQQ,NASDAQ ETF,ETF,168.32,160.63,172.2,158.61,3852367
2025-12-12,QQQ,NASDAQ ETF,ETF,160.63,163.92,166.47,157.72,7482860
2025-12-15,QQQ,NASDAQ ETF,ETF,163.92,163.09,168.62,158.23,1508717
2025-12-16,QQQ,NASDAQ ETF,ETF,163.09,160.22,164.72,156.42,7349603
2025-12-17,QQQ,NASDAQ ETF,ETF,160.22,162.57,165.79,158.6,8502102
2025-12-18,QQQ,NASDAQ ETF,ETF,162.57,164.06,167.2,161.32,1621648
2025-12-19,QQQ,NASDAQ ETF,ETF,164.06,163.66,166.25,160.16,3035291
2025-12-22,QQQ,NASDAQ ETF,ETF,163.66,163.92,166.0,159.65,8994435
2025-12-23,QQQ,NASDAQ ETF,ETF,163.92,166.33,168.83,160.24,1091326
2025-12-24,QQQ,NASDAQ ETF,ETF,166.33,172.12,173.05,164.72,2202328
2025-12-25,QQQ,NASDAQ ETF,ETF,172.12,172.06,174.35,171.79,6868102
2025-12-26,QQQ,NASDAQ ETF,ETF,172.06,168.32,174.65,166.59,3984467
2025-12-29,QQQ,NASDAQ ETF,ETF,168.32,172.07,176.99,167.56,9711545
2025-12-30,QQQ,NASDAQ ETF,ETF,172.07,168.85,172.73,165.48,5623228
2025-12-31,QQQ,NASDAQ ETF,ETF,168.85,167.77,173.88,165.54,6902613
